StartDate;EndDate;Status;IPAddress;Progress;Seconds;Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;Q_RecaptchaScore;consent;prolific_id;consume_dairy;country;birth_year;primary_shopper;milk_purch_freq;milk_cons_freq;milk_purch_loc;milk_purch_loc_othr;milk_fat;milk_fat_othr;milk_size;milk_size_othr;lactose_free;non_dairy;nd_soy;nd_almond;nd_oat;nd_coconut;nd_othr_nut;nd_othr;nd_othr_txt;nd_rsn_lactose;nd_rsn_allergy;nd_rsn_taste;nd_rsn_vegan;nd_rsn_shelflife;nd_rsn_inflammation;nd_rsn_antibiotic;nd_rsn_welfare;nd_rsn_othr;nd_rsn_othr_txt;C1;C2;C3;C4;rank_milk_type;rank_label_type;rank_addl_label;rank_date;rank_price;online_freq;read_label_freq;use_qr_code;foodwaste_familiar;up_milk;discard_afterdate;discard_ondate;discard_finish;discard_smell;discard_taste;date_quality;best_sell;foodwaste_sig;foodwaste_badfeel;foodwaste_wrong;foodwaste_consider;foodwaste_handle;share_social;promote_sust;age;gender;white;middle_east;black;native;asian;pacific;hispanic;race_othr;race_othr_txt;edu;hhinc;ms;children;hhsize;state;prolific_pid;group;vers_cbconjoint;revision_CBCONJOINT
8/2/2021 10:09;8/2/2021 10:13;IP Address;*******;100;259;TRUE;8/2/2021 10:13;R_3HoHZTvpgflHpAE;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;56b4b565b2de2a000d3316ba;Yes;United States;1989;Yes;Approximately every 10 - 14 days;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;2% Reduced fat milk;;Gallon;;Never;Never;;;;;;;;;;;;;;;;;;1;4;3;4;4;3;5;1;2;A few times a week;Most of the time;Definitely not;Moderately familiar;Somewhat agree;Strongly agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;26-35;Female;White;;;;;;;;;High school graduate (high school diploma or equivalent including GED);$90,000 to $99,999;Married;Yes;3;Alabama;56b4b565b2de2a000d3316ba;Treatment;190;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:07;8/2/2021 10:14;IP Address;*******;100;395;TRUE;8/2/2021 10:14;R_3MxkrRSmPuhelw7;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5e095617ac9e1624724a11c4;Yes;United States;2003;No;Less frequently than every 14 days;Less than once a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Gallon;;Always;Always;;Almond milk;;;;;;Lactose intolerance;;;Vegan / Vegetarian diet or lifestyle;;;;Animal welfare;;;3;3;1;2;;;;;;A few times a week;Always;Probably not;Extremely familiar;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat disagree;Strongly agree;Strongly disagree;Somewhat agree;Strongly disagree;Strongly disagree;Strongly disagree;Strongly disagree;Strongly disagree;Strongly disagree;Strongly disagree;25 or younger;Female;White;;;;;;Hispanic/Latino;;;Some college but no degree;$150,000 or more;Never Married;No;4;Texas;5e095617ac9e1624724a11c4;Treatment;175;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:06;8/2/2021 10:14;IP Address;*******;100;442;TRUE;8/2/2021 10:14;R_20ZEuesvxMndRWr;*******;*******;*******;*******;*******;*******;anonymous;EN;0.6999999999999999555910790149937383830547332763671875;I consent, begin the study.;5e51fb2705acdb2326d85c4a;Yes;United States;1985;Yes;Approximately every 10 - 14 days;Once a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Gallon;;Never;Sometimes;;Almond milk;;;;;;;;;;;;;;;;4;3;1;3;3;5;4;1;2;A few times a month;Most of the time;Definitely yes;Moderately familiar;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat disagree;Strongly agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly disagree;Neither agree nor disagree;26-35;Male;White;;;;;;;;;Some college but no degree;$30,000 to $39,999;Divorced;Yes;4;Wisconsin;5e51fb2705acdb2326d85c4a;Control;177;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:09;8/2/2021 10:14;IP Address;*******;100;270;TRUE;8/2/2021 10:14;R_23fLf6A5TzEuPCX;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5d96632966dc5d001370d3b5;Yes;United States;2000;Yes;Less frequently than every 14 days;Once a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;2% Reduced fat milk;;Quart;;Never;Never;;;;;;;;;;;;;;;;;;1;2;3;2;2;3;5;4;1;A few times a week;Sometimes;Definitely not;Slightly familiar;Strongly disagree;Somewhat agree;Somewhat agree;Somewhat disagree;;Strongly disagree;Strongly disagree;;;;;;;Strongly disagree;Strongly disagree;25 or younger;Female;White;;;;;;;;;Some college but no degree;$30,000 to $39,999;Never Married;No;2;Kentucky;5d96632966dc5d001370d3b5;Treatment;188;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:04;8/2/2021 10:14;IP Address;*******;100;574;TRUE;8/2/2021 10:14;R_2sSF7tMk6RizTBX;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5df27b81acd5ce18b4bd225c;Yes;United States;1965;Yes;Less frequently than every 14 days;Less than once a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;2% Reduced fat milk;;Half-gallon;;Never;Most of the time;;Almond milk;;;;;;;;;;;;;;;;4;3;1;4;3;4;5;2;1;A few times a month;Sometimes;Definitely not;Not familiar at all;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly disagree;Strongly disagree;56-65;Male;White;;;;;;;;;Bachelor's degree in college (4-year);Less than $10,000;Never Married;No;1;Michigan;5df27b81acd5ce18b4bd225c;Treatment;176;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:07;8/2/2021 10:14;IP Address;*******;100;422;TRUE;8/2/2021 10:14;R_3EYh2vLsAFGnrTZ;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5ebd8493184c88093860067a;Yes;United States;1971;Yes;Approximately once a week;Once a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Whole milk;;Gallon;;Never;Never;;;;;;;;;;;;;;;;;;2;1;1;3;4;2;1;3;5;About once a day;Sometimes;Definitely not;Moderately familiar;Somewhat agree;Somewhat disagree;Strongly disagree;Strongly disagree;Strongly agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly disagree;Neither agree nor disagree;46-55;Female;White;;;;;;;;;Master's degree;$100,000 to $149,999;Married;Yes;5;Mississippi;5ebd8493184c88093860067a;Treatment;181;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:11;8/2/2021 10:14;IP Address;*******;100;170;TRUE;8/2/2021 10:14;R_3P83pkUGdbde57V;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5bb3a361c3e2a40001af3834;Yes;United States;1992;Yes;Approximately once a week;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;2% Reduced fat milk;;Gallon;;Never;Never;;;;;;;;;;;;;;;;;;3;2;1;2;1;2;5;3;4;A few times a month;About half the time;Probably yes;Not familiar at all;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;26-35;Male;White;;;;;;;;;Some college but no degree;$60,000 to $69,999;Never Married;Yes;3;Arizona;5bb3a361c3e2a40001af3834;Control;198;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:07;8/2/2021 10:14;IP Address;*******;100;458;TRUE;8/2/2021 10:14;R_2c87s26A5W9nWHS;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;601cd1c9bca3988570b6ea13;Yes;United States;1994;Yes;Approximately once a week;Once a day;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;2% Reduced fat milk;;Gallon;;Always;Sometimes;Soymilk;;;Coconut milk;;;;Lactose intolerance;;;;;;;;;;3;2;2;2;1;2;3;4;5;Less than once per month;Most of the time;Probably yes;Not familiar at all;Somewhat disagree;Strongly agree;Somewhat agree;Strongly disagree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Somewhat disagree;26-35;Male;;;;;Asian (including South Asian);;;;;Bachelor's degree in college (4-year);$70,000 to $79,999;Never Married;No;1;Oregon;601cd1c9bca3988570b6ea13;Treatment;173;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:12;8/2/2021 10:14;IP Address;*******;100;171;TRUE;8/2/2021 10:14;R_2Y3ufqHrYqdiqCY;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5b29b956007d870001c82114;Yes;United States;1977;Yes;Approximately every 10 - 14 days;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Quart;;Never;Never;;;;;;;;;;;;;;;;;;1;1;2;3;3;4;5;1;2;About once a month;Most of the time;Definitely yes;Slightly familiar;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Strongly agree;;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;36-45;Male;White;;;;;;;;;Bachelor's degree in college (4-year);$40,000 to $49,999;Never Married;No;1;New York;5b29b956007d870001c82114;Treatment;202;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:08;8/2/2021 10:14;IP Address;*******;100;401;TRUE;8/2/2021 10:14;R_3L4KofMenoZ6STN;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5fc8b8c6945149262efd7c9e;Yes;United States;1968;Yes;Less frequently than every 14 days;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Whole milk;;More than one gallon;;Never;Never;;;;;;;;;;;;;;;;;;4;3;4;2;3;1;5;2;4;A few times a month;Always;Definitely not;Slightly familiar;Somewhat disagree;Strongly agree;Neither agree nor disagree;Somewhat disagree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly disagree;Somewhat disagree;46-55;Male;White;;;;;;;;;Bachelor's degree in college (4-year);$90,000 to $99,999;Married;No;2;Maine;5fc8b8c6945149262efd7c9e;Control;186;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:09;8/2/2021 10:15;IP Address;*******;100;351;TRUE;8/2/2021 10:15;R_2SIBKbhEfn1tnJ6;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5fbafbe5d40ee2bc4602c003;Yes;United States;2001;Yes;Approximately every 10 - 14 days;Multiple times a week;Warehouse club stores (Costco, Sam's Club, BJ's, etc.);;Whole milk;;Gallon;;Always;Never;;;;;;;;Lactose intolerance;;;;;;;;;;2;1;3;3;2;4;5;3;1;A few times a month;Never;Definitely not;Not familiar at all;Strongly disagree;;Somewhat agree;Strongly disagree;;Somewhat agree;;;;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly disagree;Strongly disagree;25 or younger;Male;;;;;Asian (including South Asian);;;;;Some college but no degree;Less than $10,000;Never Married;No;3;Maryland;5fbafbe5d40ee2bc4602c003;Control;192;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:08;8/2/2021 10:15;IP Address;*******;100;420;TRUE;8/2/2021 10:15;R_1q7MjhS9EamEM0E;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5d02b1ce6c69cf00162f5f1a;Yes;United States;1981;Yes;Approximately every 10 - 14 days;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Gallon;;Never;Never;;;;;;;;;;;;;;;;;;3;3;4;1;1;3;5;4;2;A few times a month;Sometimes;Definitely not;Not familiar at all;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat disagree;Strongly disagree;Strongly disagree;36-45;Male;White;;;;;;;;;Some college but no degree;Less than $10,000;Never Married;No;1;Virginia;5d02b1ce6c69cf00162f5f1a;Control;180;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:01;8/2/2021 10:15;IP Address;*******;100;810;TRUE;8/2/2021 10:15;R_3Ht4OWqXIgBPBCu;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;601da8907df84c15c2a9c8c7;Yes;United States;1985;Yes;Approximately every 10 - 14 days;Once a day;Warehouse club stores (Costco, Sam's Club, BJ's, etc.);;Whole milk;;Half-gallon;;Never;Never;;;;;;;;;;;;;;;;;;2;1;3;3;2;3;5;1;4;A few times a month;Always;Definitely yes;Very familiar;Strongly agree;Strongly disagree;Strongly disagree;Somewhat disagree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly disagree;Somewhat agree;26-35;Male;White;;;;;;;;;Master's degree;$90,000 to $99,999;Married;Yes;3;California;601da8907df84c15c2a9c8c7;Treatment;145;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:09;8/2/2021 10:15;IP Address;*******;100;359;TRUE;8/2/2021 10:15;R_2wAeaQ04QrcKi13;*******;*******;*******;*******;*******;*******;anonymous;EN;0.6999999999999999555910790149937383830547332763671875;I consent, begin the study.;5d7a90912fb68c001b06a218;Yes;United States;1994;Yes;Approximately every 10 - 14 days;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Whole milk;;Quart;;Never;About half the time;;Almond milk;;;;;;;;;;;;;;;;1;3;1;1;2;4;5;3;1;A few times a week;Sometimes;Definitely not;Not familiar at all;Somewhat disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Somewhat disagree;26-35;Female;White;;;;;;;;;Bachelor's degree in college (4-year);$60,000 to $69,999;Never Married;No;1;Florida;5d7a90912fb68c001b06a218;Treatment;205;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:09;8/2/2021 10:15;IP Address;*******;100;398;TRUE;8/2/2021 10:15;R_2xUZ5zqbYnV2YUQ;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5f4ef3e8b988b8151df2fabd;Yes;United States;2001;Yes;Less frequently than every 14 days;Less than once a week;Other (please specify):;Amazon Fresh;Whole milk;;Gallon;;Never;Most of the time;Soymilk;;;;;;;;;;;;;;;;;3;2;1;3;4;3;5;2;1;A few times a month;Most of the time;Definitely yes;Moderately familiar;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;25 or younger;Male;White;;;;;;;;;Some college but no degree;$40,000 to $49,999;Never Married;No;1;Colorado;5f4ef3e8b988b8151df2fabd;Control;194;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:06;8/2/2021 10:15;IP Address;*******;100;595;TRUE;8/2/2021 10:15;R_3EExJNHic7fbmvW;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5fea16642b78a597e821bc7d;Yes;United States;1961;Yes;Less frequently than every 14 days;Less than once a week;Specialty stores (Whole Foods, Trader Joe's, ethnic grocery stores, etc.);;1% Low fat milk;;Half-gallon;;Never;Always;;Almond milk;;;;;;;;;;;;;;;;2;2;1;2;5;2;1;3;4;A few times a month;Always;Probably not;Not familiar at all;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat disagree;Strongly agree;Strongly agree;Somewhat agree;Somewhat disagree;Somewhat agree;Strongly agree;Strongly disagree;Somewhat disagree;56-65;Female;White;;;;;;;;;Master's degree;$70,000 to $79,999;Married;No;2;Massachusetts;5fea16642b78a597e821bc7d;Treatment;183;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:08;8/2/2021 10:15;IP Address;*******;100;451;TRUE;8/2/2021 10:15;R_1q4dnZIaqxrCy9t;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5fd67a08bc5c8c5964f5d23b;Yes;United States;1963;Yes;Less frequently than every 14 days;Less than once a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Quart;;Never;Always;;Almond milk;Oat milk;Coconut milk;;;;;;;;;;;;;;2;3;1;2;1;2;5;3;4;About once a day;Always;Definitely yes;Slightly familiar;Strongly agree;Somewhat disagree;Strongly disagree;Somewhat agree;Strongly agree;Somewhat disagree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Strongly agree;46-55;Female;White;;;;;;;;;Bachelor's degree in college (4-year);$150,000 or more;Married;No;3;Illinois;5fd67a08bc5c8c5964f5d23b;Treatment;189;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:11;8/2/2021 10:16;IP Address;*******;100;293;TRUE;8/2/2021 10:16;R_1lyIlNitGupOdmJ;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5eb2134abde80d38a869a0a3;Yes;United States;1985;Yes;Approximately once a week;Multiple times a day;Large supermarkets (Harps, Tops, Sprouts, etc.);;Skim;;Gallon;;Never;Never;;;;;;;;;;;;;;;;;;3;2;2;4;2;3;5;4;1;A few times a month;Most of the time;Definitely not;Moderately familiar;Strongly agree;Strongly disagree;Strongly disagree;Strongly disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;26-35;Female;White;;;;;;;;;Bachelor's degree in college (4-year);$90,000 to $99,999;Married;Yes;4;Wisconsin;5eb2134abde80d38a869a0a3;Control;197;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:03;8/2/2021 10:16;IP Address;*******;100;792;TRUE;8/2/2021 10:16;R_qXEJE9BGdHKzma5;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5dd2f17497405430c82c3ab6;Yes;United States;1961;Yes;Approximately every 10 - 14 days;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;Whole milk;;Half-gallon;;Never;Never;;;;;;;;;;;;;;;;;;1;1;1;1;1;3;5;4;2;A few times a week;Sometimes;Probably yes;Slightly familiar;Somewhat agree;Somewhat disagree;Strongly disagree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Strongly disagree;Somewhat disagree;Strongly disagree;Strongly disagree;56-65;Male;White;;;;;;;;;Bachelor's degree in college (4-year);$80,000 to $89,999;Married;No;2;Kansas;5dd2f17497405430c82c3ab6;Treatment;174;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:10;8/2/2021 10:16;IP Address;*******;100;370;TRUE;8/2/2021 10:16;R_2ccqI80CPhdVWdC;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5fff065ec8b8486265b8c56a;Yes;United States;1989;No;Approximately once a week;Once a day;Small/local grocery stores;;1% Low fat milk;;Half-gallon;;Sometimes;Sometimes;;;Oat milk;;Other nut milk;;;;;I don't like the taste of dairy milk;;;;;;;;1;3;1;3;4;5;3;1;2;A few times a month;Most of the time;Probably not;Slightly familiar;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;26-35;Other;White;;;;;;;;;Master's degree;$50,000 to $59,999;Never Married;No;2;New York;5fff065ec8b8486265b8c56a;Treatment;196;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 10:11;8/2/2021 10:16;IP Address;*******;100;298;TRUE;8/2/2021 10:16;R_3r0OKzvhm1IHFVP;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5783d604900cc80001d2d767;Yes;United States;1994;Yes;Less frequently than every 14 days;Less than once a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;Whole milk;;Quart;;Never;Sometimes;;Almond milk;;;Other nut milk;;;;;;;;;;;;;4;4;3;4;5;4;3;2;1;A few times a month;Most of the time;Probably yes;Slightly familiar;Strongly disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Strongly disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Somewhat agree;Strongly disagree;Neither agree nor disagree;26-35;Other;White;;;;;;;Other (please specify):;romani;Some college but no degree;Less than $10,000;Never Married;No;2;Massachusetts;5783d604900cc80001d2d767;Treatment;206;851f5ef0-6712-11eb-a885-4dab507d5fac
